ms:float,v:float
299585.3099822998,79.99628
300413.47002983093,72.44949
301194.7498321533,76.79644
301929.15987968445,81.69833
302694.8199272156,78.36371
303460.4799747467,78.36374
304148.020029068,87.26867
304788.6698246002,93.65421
305554.32987213135,78.36371
306319.9899196625,78.36371
307070.02997398376,79.99632
307757.56001472473,87.26867
308476.3398170471,83.47439
309226.3798713684,79.99632
309976.4099121094,79.99628
310648.3199596405,89.29817
311382.73000717163,81.69836
312304.6398162842,65.08173
313070.2998638153,78.36371
313804.70991134644,81.69833
314601.6299724579,75.29065
315351.66001319885,79.99628
316039.18981552124,87.26867
316820.47986984253,76.79646
317554.88991737366,81.69833
318304.9199581146,79.99628
319039.33000564575,81.69833
319773.7398147583,81.69836
320539.3998622894,78.36371
321289.4399166107,79.99628
322055.09996414185,78.36374
322836.3800048828,76.79644
323523.9100456238,87.26867
324227.0698547363,85.3294
324961.47990226746,81.69833
339102.75983810425,81.69833
339884.04989242554,76.79644
340665.3299331665,76.79646
341462.23998069763,75.29063
342134.15002822876,89.29817
342852.92983055115,83.47441
343571.71988487244,83.47439
344290.4999256134,83.47439
344962.40997314453,89.2982
345634.31000709534,89.29817
349337.6100063324,89.29817
350118.8998222351,76.79644
354384.7198486328,72.44947
355134.7498893738,79.99628
355837.9099369049,85.32937
356494.1899776459,91.42435
357166.100025177,89.29817
357978.6298274994,73.84275
358791.1698818207,73.84273
359494.3299293518,85.32937
360259.98997688293,78.36371
364525.81000328064,81.69836
365228.97005081177,85.32937
365963.3798599243,81.69833
366791.53990745544,72.44949
367494.6999549866,85.32937
368244.72999572754,79.99628
369041.6498184204,75.29065
369713.5498523712,89.29817
370447.95989990234,81.69833
371197.99995422363,79.99632
371916.7799949646,83.47439
372635.56003570557,83.47439
373354.3498516083,83.47441
374135.62989234924,76.79644
374807.5399398804,89.2982
375541.9499874115,81.69833
376323.23002815247,76.79644
377026.389837265,85.3294
377745.169878006,83.47439
378448.3299255371,85.32937
379182.73997306824,81.69836
379839.0200138092,91.42432
380495.2998161316,91.42435
381229.7098636627,81.69833
381932.86991119385,85.32937
382714.1499519348,76.79646
383448.55999946594,81.69833
387620.63002586365,93.65421
388339.41984176636,83.47439
389089.4498825073,79.99628
389745.7299232483,91.42435
390480.1399707794,81.69833
391245.80001831055,78.36371
391917.7098274231,89.2982
392589.6098613739,89.29817
393292.76990890503,85.3294
394042.799949646,79.99628
394777.2099971771,81.69833
395449.12004470825,89.2982
396089.7698402405,93.65418
399871.1998462677,83.47439
400558.72988700867,87.26867
401308.76994132996,79.99632
402152.55999565125,71.10782
402871.3400363922,83.47439
403652.6198387146,76.79644
404527.6699066162,68.56825
405199.569940567,89.2982
405933.97998809814,81.69833
406652.7600288391,83.47441
407309.0398311615,91.42432
408059.0798854828,79.99628
408855.9899330139,75.29065
409512.2699737549,91.42432
410262.3100280762,79.99628
416090.69991111755,85.32937
416793.8599586487,85.3294
417543.88999938965,79.99628
418247.0500469208,85.32937
418965.82984924316,83.47441
431825.7999420166,73.84273
432622.72000312805,75.29063
437529.189825058,73.84273
438232.3498725891,85.32937
439029.25992012024,75.29063
446670.2399253845,78.36371
447545.2799797058,68.56825
453373.6798763275,87.26867
454201.83992385864,72.44947
455108.12997817993,66.20383
461264.6698951721,75.29063
462061.57994270325,75.29063
462749.1099834442,87.2687
469655.67994117737,76.79644
470515.1000022888,69.81495
471187.0000362396,89.2982
471983.9098453522,75.29063
472765.19989967346,76.79644
473593.3599472046,72.44947
474312.1500015259,83.47441
475124.68004226685,73.84273
475952.8498649597,72.44947
476640.3799057007,87.26867
477437.2899532318,75.29065
478093.5699939728,91.42432
478890.4800415039,75.29063
479624.88985061646,81.69836
480515.5599117279,67.3653
481234.3399524689,83.47439
482078.13000679016,71.10782
482953.1698226929,68.56825
483671.95987701416,83.47441
484484.4899177551,73.84273
485140.7699584961,91.42432
485906.4300060272,78.36374
486640.83981513977,81.69833
487250.2498626709,98.45699
487890.8998966217,93.65418
497047.5800037384,83.47439
497781.9800376892,81.69836
498485.13984680176,85.32937
499219.5498943329,81.69833
499985.209941864,78.36374
500735.2499961853,79.99628
501454.03003692627,83.47439
502235.319852829,76.79646
503094.7299003601,69.81495
503797.88994789124,85.32937
504532.29999542236,81.69833
505360.4600429535,72.44949
506141.7498588562,76.79644
506860.52989959717,83.47439
507563.6899471283,85.3294
512157.6499938965,87.26867
512923.3100414276,78.36374
513735.8498573303,73.84273
514423.3798980713,87.26867
515189.0399456024,78.36371
515970.3299999237,76.79646
516673.4800338745,85.32937
517407.88984298706,81.69833
518189.17989730835,76.79646
518923.5899448395,81.69833
519642.36998558044,83.47439
520439.2800331116,75.29065
521236.19985580444,75.29063
521923.7298965454,87.26867
522642.5099372864,83.47441
523376.9199848175,81.69833
524142.58003234863,78.36371
524830.109834671,87.2687
525564.5198822021,81.69833
526314.5599365234,79.99628
527033.3399772644,83.47441
527720.8700180054,87.26867
528455.2798271179,81.69833
529330.3198814392,68.56825
530033.4799289703,85.3294
530799.1399765015,78.36371
531564.8000240326,78.36371
532236.6998195648,89.2982
532955.4898738861,83.47439
533674.2699146271,83.47441
534455.5599689484,76.79644
535158.7200164795,85.32937
535877.4998188019,83.47441
536611.909866333,81.69833
537424.439907074,73.84273
538252.6099681854,72.44947
538987.0200157166,81.69836
539705.7998180389,83.47439
540424.5798587799,83.47439
541190.239906311,78.36374
541924.6499538422,81.69833
542674.6900081635,79.99628
543299.7200489044,95.99557
544018.4998512268,83.47439
544721.6598987579,85.3294
545409.1899394989,87.26867
546174.84998703,78.36371
546987.3900413513,73.84275
547721.7998504639,81.69833
548440.5798912048,83.47439
549190.6099319458,79.99632
549971.8999862671,76.79644
550643.8100337982,89.29817
551362.5898361206,83.47441
552065.7498836517,85.32937
552800.1599311829,81.69833
553487.6899719238,87.2687
554128.3400058746,93.65418
554831.4998149872,85.3294
555690.9198760986,69.81495
556409.6999168396,83.47439
557112.8599643707,85.3294
557987.900018692,68.56825
558769.1798210144,76.79644
559456.7198753357,87.26867
560191.1199092865,81.69836
560925.5299568176,81.69833
561628.6900043488,85.3294
562300.6000518799,89.29817
563050.6298542023,79.99628
563863.1699085236,73.84273
564566.3299560547,85.3294
565363.2400035858,75.29063
566191.400051117,72.44947
566894.5598602295,85.3294
567628.9699077606,81.69833
568332.1299552917,85.32937
569097.7900028229,78.36374
569785.3200435638,87.26867
570441.5998458862,91.42435
571113.5098934174,89.29817
571847.9099273682,81.69833
572754.2099952698,66.20383
573504.2400360107,79.99632
574285.5298519135,76.79644
575098.0598926544,73.84273
575894.9799537659,75.29063
576613.7599945068,83.47441
577348.170042038,81.69833
578145.0798511505,75.29063
578832.6098918915,87.2687
579535.7699394226,85.32937
580270.1799869537,81.69833
581051.470041275,76.79646
581723.3698368073,89.29817
582457.7798843384,81.69833
583239.0699386597,76.79646
583910.9699726105,89.29817
584614.1300201416,85.3294
585348.5398292542,81.69833
586145.4498767853,75.29063
586832.9799175262,87.2687
587567.3899650574,81.69833
588411.1800193787,71.10782
589161.2198352814,79.99628
589942.4998760223,76.79646
590723.7899303436,76.79644
591520.6999778748,75.29063
592223.8600254059,85.32937
592989.5198345184,78.36374
593786.4298820496,75.29063
594458.3399295807,89.29817
595208.3699703217,79.99632
595974.0300178528,78.36371
596724.0698337555,79.99628
597427.2198677063,85.3294
598192.8799152374,78.36371
603521.2600231171,72.44947
604286.9198322296,78.36371
604990.0698661804,85.3294
605740.1099205017,79.99628
606490.1399612427,79.99628
607177.680015564,87.2687
607912.0800495148,81.69833
608708.9998722076,75.29063
609459.0299129486,79.99628
610177.8099536896,83.47441
610943.4700012207,78.36371
611709.1398239136,78.36371
612396.6698646545,87.2687
613146.6999053955,79.99628
613896.7399597168,79.99628
614584.2700004578,87.2687
615240.5500411987,91.42432
615896.8298435211,91.42435
616646.8598842621,79.99628
617318.7699317932,89.2982
617990.6799793243,89.29817
618693.8300132751,85.3294
619443.8698291779,79.99628
620225.1498699188,76.79644
621006.4399242401,76.79644
621678.3499717712,89.2982
622350.250005722,89.29817
623069.0398216248,83.47441
623819.0698623657,79.99628
624569.109916687,79.99628
625241.0099506378,89.2982
625944.169998169,85.32937
626662.9500389099,83.47441
627444.2398548126,76.79644
628116.1499023438,89.29817
628866.1799430847,79.99632
629663.0899906158,75.29063
630366.250038147,85.32937
631100.6598472595,81.69836
631866.3198947906,78.36371
632631.9799423218,78.36371
633335.1399898529,85.3294
634038.2900238037,85.32937
634788.3298397064,79.99628
635507.1098804474,83.47441
639772.9299068451,76.79644
640554.2199611664,76.79644
641273.0000019073,83.47441
641991.7898178101,83.47439
642773.069858551,76.79644
643538.7299060822,78.36371
644226.2699604034,87.2687
644976.3000011444,79.99628
645741.9600486755,78.36374
646398.2398509979,91.42432
647132.649898529,81.69833
647882.6899528503,79.99632
648773.3500003815,67.3653
649507.7600479126,81.69833
650195.289850235,87.26867
650914.0799045563,83.47441
651710.9899520874,75.29063
652414.1499996185,85.32937
653164.1800403595,79.99632
654070.4698562622,66.20383
655008.0199241638,63.99704
655836.179971695,72.44947
656742.4700260162,66.20383
657711.2698554993,61.9326
658508.1799030304,75.29065
659351.9699573517,71.10782
660164.4999980927,73.84273
660867.6600456238,85.32937
661617.6998615265,79.99632
662414.6099090576,75.29063
663164.6399497986,79.99628
663867.7999973297,85.3294
664649.090051651,76.79644
665524.1298675537,68.56825
666242.9099082947,83.47439
667024.199962616,76.79644
667821.1100101471,75.29065
668555.5198192596,81.69833
669336.7998600006,76.79644
670149.3399143219,73.84273
670868.1299686432,83.47441
671618.1600093842,79.99628
672383.8198184967,78.36371
673133.8498592377,79.99632
673805.7599067688,89.29817
674462.0399475098,91.42435
675305.830001831,71.10782
681837.3799324036,87.26867
682524.9199867249,87.26867
683165.5700206757,93.65421
683837.4798297882,89.29817
684509.379863739,89.2982
685134.40990448,95.99557
685821.939945221,87.26867
686525.0999927521,85.32937
687228.2600402832,85.3294
688009.5398426056,76.79644
688790.8298969269,76.79644
689509.6099376678,83.47441
690259.6499919891,79.99628
690978.4300327301,83.47439
691650.3398418427,89.2982
692337.8698825836,87.26867
692962.8999233246,95.99557
693603.5499572754,93.65418
694244.2100048065,93.65421
694837.9900455475,101.048
695463.0098342896,95.99553
696103.6698818207,93.65421
696728.6999225616,95.99553
697416.2299633026,87.2687
698181.8900108337,78.36371
698885.0498199463,85.32937
699650.7098674774,78.36374
703275.8798599243,75.29065
703963.4099006653,87.26867
704666.5699481964,85.32937
708572.9999542236,83.47441
709323.0299949646,79.99628
710166.8200492859,71.10782
711182.4898719788,59.07419
712088.7799263,66.20383
712885.6999874115,75.29063
713651.3600349426,78.36371
714417.0198440552,78.36371
715135.7998847961,83.47441
715870.2099323273,81.69833
716448.3599662781,103.779
723089.2899036407,76.79644
723823.6999511719,81.69833
724636.2400054932,73.84273
725542.5298213959,66.20383
726370.6998825073,72.44947
727167.6099300385,75.29065
727995.7699775696,72.44947
728870.8100318909,68.56825
729589.5898342133,83.47439
730417.7598953247,72.44947
731120.9199428558,85.3294
731917.829990387,75.29063
736918.0598258972,75.29065
737668.0898666382,79.99628
738480.6299209595,73.84273
739340.0499820709,69.81495
740105.710029602,78.36371
740902.6198387146,75.29065
741699.5298862457,75.29063
742433.9399337769,81.69833
743215.2299880981,76.79644
744012.1400356293,75.29065
744809.0498447418,75.29063
745527.8298854828,83.47439
746262.2399330139,81.69833
747012.2799873352,79.99632
747777.9400348663,78.36371
748481.0898303986,85.32937
749278.00989151,75.29065
750074.9199390411,75.29063
750778.0799865723,85.32937
751512.4800205231,81.69836
752309.399843216,75.29063
753028.1798839569,83.47439
753762.589931488,81.69833
754496.9999790192,81.69836
755262.6600265503,78.36371
755934.5598220825,89.2982
756700.229883194,78.36371
757528.3899307251,72.44947
758231.5499782562,85.32937
758981.5800189972,79.99632
759778.4898281097,75.29063
760528.529882431,79.99628
761231.6799163818,85.3294
761997.3499774933,78.36371
762794.2600250244,75.29063
763481.7898273468,87.2687
764247.4498748779,78.36371
765013.109922409,78.36371
765716.2699699402,85.32937
766513.1800174713,75.29065
767310.0898265839,75.29063
767981.999874115,89.29817
768810.1599216461,72.44949
769591.4499759674,76.79644
770247.7300167084,91.42432
770982.1398258209,81.69836
771700.9198665619,83.47439
772466.579914093,78.36371
773138.4899616241,89.2982
773872.9000091553,81.69833
774622.9300498962,79.99628
775326.0898590088,85.3294
776013.6198997498,87.26867
776716.7799472809,85.3294
777529.3099880219,73.84273
778310.6000423431,76.79644
779123.1398582458,73.84273
780060.6799125671,63.99704
781045.0999736786,60.94956
781826.3900279999,76.79644
782607.6798439026,76.79644
783373.3398914337,78.36374
784045.2399253845,89.29817
784764.0299797058,83.47439
785514.0600204468,79.99632
786264.0898227692,79.99628
786998.4998703003,81.69833
787779.7899246216,76.79646
788592.3299789429,73.84273
789311.1100196838,83.47439
790061.1498355865,79.99632
790873.6798763275,73.84273
791654.9699306488,76.79644
792389.3799781799,81.69833
793170.6600189209,76.79644
794014.4498348236,71.10783
794733.2398891449,83.47439
795514.5199298859,76.79644
796327.0599842072,73.84273
797030.2200317383,85.3294
797733.3798408508,85.32937
798452.1598815918,83.47441
799233.4499359131,76.79644
800030.3599834442,75.29063
800733.510017395,85.32937
801421.0498332977,87.2687
802139.8298740387,83.47439
802889.8599147797,79.99632
803593.0199623108,85.32937
804264.9300098419,89.29817
804952.4600505829,87.2687
805655.6198596954,85.32937
806390.0299072266,81.69836
807030.6799411774,93.65418
807827.5899887085,75.29063
808702.6300430298,68.56825
809437.0398521423,81.69836
810218.3299064636,76.79644
810999.6199607849,76.79644
811749.6500015259,79.99632
812452.810049057,85.32937
813171.5898513794,83.47439
813968.4998989105,75.29063
814687.2899532318,83.47441
815390.4399871826,85.32937
816109.2300415039,83.47441
816843.6398506165,81.69833
817531.1698913574,87.26867
818249.9499320984,83.47441
819046.8599796295,75.29063
819812.5200271606,78.36371
820515.6798362732,85.3294
821265.7198905945,79.99628
822031.3799381256,78.36371
822781.4099788666,79.99632
823468.9400196075,87.26867
824187.7298355103,83.47439
824937.7598762512,79.99632
825672.1699237823,81.69833
826406.5799713135,81.69833
827094.1100120544,87.2687
827766.019821167,89.29817
828469.1698551178,85.3294
829375.4699230194,66.20383
830219.2599773407,71.10782
830969.2900180817,79.99628
831641.1998271942,89.2982
832328.7298679352,87.26867
833000.629901886,89.2982
833719.4199562073,83.47439
834469.4499969482,79.99628
835219.4900512695,79.99628
835907.0198535919,87.2687
836625.7998943329,83.47439
837375.8399486542,79.99632
838188.3699893951,73.84273
838938.4100437164,79.99628
839641.569852829,85.3294
840375.9799003601,81.69833
841110.3799343109,81.69833
841813.539981842,85.3294
842501.070022583,87.26867
843157.3498249054,91.42435
843891.7598724365,81.69833
844563.6699199677,89.29817
845235.5799674988,89.2982
845969.9800014496,81.69833
846766.8998241425,75.29063
847470.0498580933,85.3294
848235.7099056244,78.36371
849001.3799667358,78.36371
849767.040014267,78.36374
850470.1900482178,85.32937
851173.3498573303,85.32937
851892.1298980713,83.47441
852610.9199523926,83.47439
853298.4499931335,87.2687
853954.7300338745,91.42432
854642.2598361969,87.2687
855361.0398769379,83.47439
856126.7099380493,78.36371
856814.2399787903,87.2687
857517.3900127411,85.32937
858251.7998218536,81.69833
859064.3398761749,73.84275
859829.999923706,78.36371
860517.529964447,87.26867
861251.9400119781,81.69836
862033.2298278809,76.79644
862861.389875412,72.44947
863580.1799297333,83.47439
864361.4599704742,76.79646
865236.5000247955,68.56825
866049.0398406982,73.84273
866736.5698814392,87.26867
867470.9799289703,81.69836
868330.3999900818,69.81495
869236.6900444031,66.20383
869986.7198467255,79.99628
870705.5099010468,83.47439
871471.1699485779,78.36374
872252.4499893188,76.79644
872955.61003685,85.32937
873690.0198459625,81.69836
874502.5599002838,73.84273
875330.7199478149,72.44947
876033.8799953461,85.32937
876783.910036087,79.99632
877565.1998519897,76.79644
878330.8598995209,78.36371
879034.019947052,85.3294
879799.6799945831,78.36371
880549.7100353241,79.99628
881284.1198444366,81.69833
881987.2798919678,85.3294
882768.5599327087,76.79644
883674.8600006104,66.20383
884424.8900413513,79.99628
885143.6698436737,83.47441
889722.009897232,83.47439
890503.2999515533,76.79646
891268.9599990845,78.36371
891956.4900398254,87.26867
892753.399848938,75.29065
893581.5598964691,72.44947
894331.5999507904,79.99628
895097.2599983215,78.36371
895862.9200458527,78.36374
896659.8298549652,75.29063
897394.2399024963,81.69833
898081.7699432373,87.26867
898800.5599975586,83.47441
899488.0900382996,87.26867
900144.369840622,91.42435
900831.8998813629,87.26867
901472.5499153137,93.65421
902160.089969635,87.26867
902863.2400035858,85.3294
903535.150051117,89.29817
904238.3098602295,85.3294
904972.7199077606,81.69833
905707.1299552917,81.69833
906394.6599960327,87.2687
907066.5600299835,89.29817
907738.4698390961,89.2982
908425.999879837,87.26867
909082.279920578,91.42435
909738.559961319,91.42432
910394.8400020599,91.42435
911129.2500495911,81.69833
911957.4198722839,72.44947
912660.5699062347,85.3294
913379.359960556,83.47439
914160.640001297,76.79644
914910.6798171997,79.99628
915598.2098579407,87.2687
916332.6199054718,81.69833
917098.2799530029,78.36374
917801.440000534,85.32937
918520.220041275,83.47439
919254.6298503876,81.69836
920051.5398979187,75.29063
920754.6999454498,85.32937
921473.4799861908,83.47441
922223.5200405121,79.99628
923004.7998428345,76.79644
923661.0798835754,91.42435
924348.6099243164,87.26867
925083.0199718475,81.69836
925942.440032959,69.81495
926661.2198352814,83.47439
927395.6298828125,81.69833
928192.5399303436,75.29063
929020.7099914551,72.44949
929723.8600254059,85.32937
930489.5198345184,78.36371
931161.4298820496,89.2982
931942.7199363708,76.79644
932598.9999771118,91.42435
933317.7800178528,83.47439
934130.3198337555,73.84273
934833.4798812866,85.32937
935521.0099220276,87.2687
936271.0399627686,79.99628
937099.21002388,72.44947
937771.1098194122,89.2982
938614.8998737335,71.10782
939349.3099212646,81.69833
940005.5899620056,91.42435
940724.3700027466,83.47439
941521.2800502777,75.29063
942224.4398593903,85.3294
942974.4799137115,79.99628
943693.2599544525,83.47439
944349.5399951935,91.42435
945068.3200359344,83.47439
945802.729845047,81.69836
946552.7698993683,79.99628
947240.2999401093,87.26867
947896.5799808502,91.42435
951662.3799800873,85.32937
952381.1600208282,83.47441
953162.449836731,76.79644
953974.9898910522,73.84273
954678.139925003,85.3294
955428.1799793243,79.99628
956193.8400268555,78.36371
956865.749835968,89.2982
957568.8998699188,85.32937
958287.6899242401,83.47439
959053.3499717712,78.36374
959740.8800125122,87.26867
960444.0398216248,85.3294
961162.8198623657,83.47439
961928.4799098969,78.36371
962584.7599506378,91.42435
963319.169998169,81.69833
964100.4598140717,76.79644
964850.4898548126,79.99632
965553.6499023438,85.32937
966303.6799430847,79.99628
967069.3399906158,78.36374
967756.8700313568,87.26867
968491.2798404694,81.69833
969225.6898880005,81.69836
969975.7299423218,79.99628
970647.6299762726,89.2982
971366.4200305939,83.47439
972116.4498329163,79.99628
972850.8598804474,81.69836
973569.6399211884,83.47439
974304.0499687195,81.69833
975210.3500366211,66.20383
975897.8798389435,87.2687
976663.5398864746,78.36371
977444.8199272156,76.79644
978147.9799747467,85.3294
978882.3900222778,81.69833
979601.1698246002,83.47439
980382.4598789215,76.79646
981069.9899196625,87.26867
981773.1499671936,85.32937
982523.1800079346,79.99632
995039.3898487091,85.32937
995805.0498962402,78.36374
996633.2099437714,72.44947
997320.7399845123,87.26867
998055.1500320435,81.69836
998930.1898479462,68.56825
999742.7299022675,73.84273
1000414.6399497986,89.29817
1001024.0399837494,98.45699
1001774.0800380707,79.99628
1002492.8598403931,83.47441
1003211.639881134,83.47439
1003883.5499286652,89.29817
1004555.449962616,89.2982
1005227.3600101471,89.29817
1005961.7698192596,81.69836
1006727.4298667908,78.36371
1007414.9599075317,87.2687
1008164.999961853,79.99628
1009024.4100093842,69.81495
1009805.6998252869,76.79644
1010524.4798660278,83.47439
1011274.5199203491,79.99632
1012087.0499610901,73.84273
1012837.0900154114,79.99628
1013540.2498245239,85.3294
1014290.2798652649,79.99628
1015165.3199195862,68.56825
1015868.4799671173,85.32937
1016634.1400146484,78.36374
1017446.6798305511,73.84273
1018196.7098712921,79.99628
1018915.4899120331,83.47441
1019681.1499595642,78.36371
1020493.6900138855,73.84273
1021212.4798297882,83.47439
1021946.879863739,81.69836
1022696.9199180603,79.99628
1023540.7099723816,71.10782
1024259.4900131226,83.47439
1025009.5298290253,79.99632
1025837.6898765564,72.44947
1026603.3499240875,78.36371
1027337.7599716187,81.69836
1028056.5400123596,83.47439
1028884.7098350525,72.44947
1029650.3698825836,78.36371
1030369.1499233246,83.47441
1031134.8099708557,78.36371
1031978.600025177,71.10782
1032744.2598342896,78.36371
1033478.6698818207,81.69836
1034213.0799293518,81.69833
1035025.6199836731,73.84273
1035775.6500244141,79.99628
1036494.4298267365,83.47441
1037228.8398742676,81.69833
1038057.009935379,72.44947
1038807.03997612,79.99632
1039572.7000236511,78.36371
1040416.4898395538,71.10782
1041244.649887085,72.44947
1041947.8099346161,85.3294
1042682.2199821472,81.69833
1043401.0000228882,83.47439
1044182.2898387909,76.79644
1044885.449886322,85.3294
1045619.8599338531,81.69833
1046385.5199813843,78.36371
1047135.5500221252,79.99632
1047823.0798244476,87.26867
1048541.8698787689,83.47441
1049338.7799263,75.29063
1050041.9399738312,85.32937
1050791.9700145721,79.99632
1051604.5098304749,73.84273
1052401.419878006,75.29063
1053104.579925537,85.32937
1053854.609966278,79.99632
1054651.5200138092,75.29063
1055526.559829712,68.56825
1056354.7298908234,72.44947
1057073.5099315643,83.47439
1057682.9099655151,98.45699
1061604.9699783325,81.69833
1065902.0500183105,65.08173
1066714.579820633,73.84275
1067417.739868164,85.32937
1068120.8999156952,85.32937
1068808.4299564362,87.2687
1069527.2099971771,83.47439
1070214.740037918,87.2687
1070902.2798538208,87.26867
1071605.4298877716,85.3294
1072324.219942093,83.47439
1073121.129989624,75.29063
1073933.6700439453,73.84273
1074636.8198394775,85.3294
1075355.6098937988,83.47439
1076105.6399345398,79.99628
1076918.179988861,73.84275
1077683.8400363922,78.36371
1087762.4299526215,87.26867
1088496.8400001526,81.69833
1089215.6200408936,83.47441
1089903.1598567963,87.26867
1090590.6898975372,87.2687
1091309.4699382782,83.47439
1092043.8799858093,81.69833
1092715.7900333405,89.2982
1093387.6898288727,89.29817
1094090.8498764038,85.3294
1094825.259923935,81.69833
1095512.789964676,87.2687
1096200.3200054169,87.26867
1096919.1098213196,83.47439
1097716.0198688507,75.29065
1098419.1799163818,85.32937
1099153.589963913,81.69833
1099872.370004654,83.47441
1100653.650045395,76.79644
1101466.1898612976,73.84273
1102184.979915619,83.47439
1102888.1299495697,85.3294
1103591.2899971008,85.32937
1104372.5800514221,76.79646
1105106.9898605347,81.69833
1105794.5199012756,87.26867
1106482.0499420166,87.2687
1107200.8299827576,83.47439
1107982.1200370789,76.79644
1108779.0298461914,75.29065
1109482.1898937225,85.32937
1110169.7199344635,87.26867
1110919.7599887848,79.99632
1111701.0400295258,76.79644
1112388.5698318481,87.26867
1113091.7298793793,85.3294
1113904.2699337006,73.84273
1114607.4299812317,85.32937
1115294.9600219727,87.2687
1116044.989824295,79.99628
1116779.3998718262,81.69833
1117498.1799125671,83.47441
1118232.5899600983,81.69833
1118951.3800144196,83.47441
1126389.2199993134,73.84273
1127045.5000400543,91.42432
1127795.539855957,79.99632
1128545.569896698,79.99628
1129248.7299442291,85.32937
1129967.50998497,83.47441
1130670.6700325012,85.32937
1131436.3298416138,78.36371
1132170.739889145,81.69836
1136420.9399223328,85.32937
1137155.349969864,81.69833
1137827.2500038147,89.2982
1138499.1600513458,89.29817
1139171.059846878,89.2982
1139874.2198944092,85.32937
1140624.2599487305,79.99632
1141264.9099826813,93.65418
1142046.2000370026,76.79644
1142796.229839325,79.99632
1143468.139886856,89.29817
1144249.419927597,76.79644
1144999.4599819183,79.99632
1145733.8700294495,81.69833
1146546.4098453522,73.84273
1147171.4298725128,95.99557
1147874.589920044,85.32937
1148608.999967575,81.69836
1149280.9100151062,89.29817
1149968.4398174286,87.2687
1150640.3398513794,89.29817
1151359.1299057007,83.47439
1152062.2899532318,85.3294
1152718.5699939728,91.42432
1153531.1000347137,73.84273
1154296.7598438263,78.36374
1155046.7998981476,79.99628
1155796.8299388885,79.99628
1156593.75,75.29065
1157312.530040741,83.47439
1158062.5598430634,79.99628
1158796.9698905945,81.69836
1159547.0099449158,79.99628
1160312.669992447,78.36371
1161047.080039978,81.69833
1161734.6098423004,87.2687
1162437.7698898315,85.32937
1163125.2999305725,87.2687
1163875.3299713135,79.99628
1164578.4900188446,85.3294
1165281.6498279572,85.32937
1165984.8098754883,85.32937
1172110.0900173187,93.65418
1172938.2498264313,72.44949
1173657.0398807526,83.47439
1174360.1899147034,85.32937
1175078.9799690247,83.47441
1175860.2600097656,76.79644
1176579.0498256683,83.47439
1177297.8298664093,83.47441
1178047.8599071503,79.99628
1178829.1499614716,76.79644
1179532.3100090027,85.3294
1180266.7198181152,81.69833
1181001.1298656464,81.69833
1181766.7899131775,78.36374
1182438.6899471283,89.29817
1183188.7300014496,79.99628
1183923.1400489807,81.69836
1184641.919851303,83.47439
1185329.449892044,87.2687
1186048.229932785,83.47439
1186829.5199871063,76.79644
1187532.6800346375,85.3294
1188267.08984375,81.69833
1189048.369884491,76.79644
1189829.6599388123,76.79644
1190548.4399795532,83.47441
1195001.7700195312,91.42435
1195720.559835434,83.47439
1196454.969882965,81.69836
1197189.3799304962,81.69833
1197892.529964447,85.32937
1198626.9400119781,81.69836
1199439.4798278809,73.84273
1200158.2598686218,83.47439
1200861.419916153,85.3294
1201611.4599704742,79.99628
1202392.7400112152,76.79644
1203127.1498203278,81.69833
1203830.309867859,85.3294
1204517.8399085999,87.26867
1205252.249956131,81.69836
1206064.7900104523,73.84273
1206814.8200511932,79.99628
1207502.3498535156,87.2687
1208189.8798942566,87.26867
1208939.9199485779,79.99628
1209721.2100028992,76.79646
1210424.36003685,85.32937
1211127.5198459625,85.32937
1211846.2998867035,83.47441
1212627.5899410248,76.79644
1213346.3699817657,83.47439
1214049.5300292969,85.3294
1214752.6898384094,85.32937
1215487.0998859406,81.69836
1216221.5099334717,81.69833
1216909.0399742126,87.26867
1217643.4500217438,81.69836
1218440.3598308563,75.29063
1219206.0198783875,78.36371
1219924.7999191284,83.47439
1220627.9599666595,85.3294
1221440.5000209808,73.84273
1222221.7798233032,76.79644
1223003.0698776245,76.79646
1223753.1099319458,79.99628
1224487.5099658966,81.69833
1225253.180027008,78.36371
1225971.9598293304,83.47441
1226737.6198768616,78.36371
1227550.1599311829,73.84273
1228268.9399719238,83.47441
1229003.350019455,81.69833
1229784.6398353577,76.79644
1230534.6698760986,79.99632
1231222.1999168396,87.26867
1231940.989971161,83.47439
1232691.0200119019,79.99632
1233409.7998142242,83.47439
1234112.9598617554,85.32937
1234878.6199092865,78.36374
1235722.4099636078,71.10782
1236472.4400043488,79.99628
1237284.9798202515,73.84273
1238144.399881363,69.81495
1238878.809928894,81.69836
1239628.839969635,79.99628
1240425.7500171661,75.29063
1241175.7898330688,79.99628
1241894.5698738098,83.47441
1242644.609928131,79.99628
1243457.139968872,73.84273
1244207.1800231934,79.99632
1244910.339832306,85.32937
1245613.4898662567,85.32937
1246332.279920578,83.47441
1247129.1899681091,75.29063
1247879.22000885,79.99628
1248598.0098247528,83.47441
1249301.1598587036,85.32937
1250051.199913025,79.99628
1258895.359992981,83.47439
1259645.390033722,79.99632
1260442.2998428345,75.29063
1261145.4598903656,85.32937
1261864.249944687,83.47441
1262583.0299854279,83.47439
1263333.0600261688,79.99628
1264083.0998420715,79.99632
1264770.6298828125,87.26867
1265489.4099235535,83.47441
1266223.8199710846,81.69833
1267020.7300186157,75.29063
